Le Petit Prince;229;4;1.573;['14', '47'];['Francesa', ' Mediterránea', ' Europea'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Fernán González 7 Plaza Felipe II, 28009 Madrid España;['11', '11', '27', '88', '62'];
Cerveceria Alemana;830;3,5;1.595;nan;['Bar', ' Mediterránea', ' Europea', ' Española'];nan;Plaza Santa Ana 6, 28012 Madrid España;['42', '36', '85', '224', '111'];
Los Chaparritos;101;4;20;['10', '25'];['Mexicana', ' Latina', ' Española'];['Opciones vegetarianas'];Calle Atenas 2 Local B Atenas 2 St, 28224 Pozuelo de Alarcón España;['1', '6', '13', '32', '47'];
Fellina;460;3,5;1.597;['15', '22'];['Italiana', ' Europea', ' Napolitana', ' De Campania', ' Toscana', ' Siciliana', ' Del centro de Italia', ' Del sur de Italia'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Caracas 21, 28010 Madrid España;['40', '40', '84', '137', '128'];
Asturianos;199;4;1.596;['41', '54'];['Española'];['Comidas', ' Cenas', ' Abierto hasta tarde'];Calle Vallehermoso 94, 28003 Madrid España;['7', '12', '28', '58', '70'];
Restaurante Miso;35;4,5;1.598;nan;['Asiática', ' Coreana', ' Saludable'];nan;Calle de Santa Casilda 1, 28005 Madrid España;['0', '2', '1', '4', '24'];
Gustami Italia;62;4,5;1.599;['8', '14'];['Italiana', ' Pizza', ' Mediterránea'];['Opciones vegetarianas'];Calle Sagasta 12, 28004 Madrid España;['1', '2', '5', '12', '28'];
Aguapanela;54;4,5;1.600;nan;['Latina', ' Bar', ' Café', ' Contemporánea', ' Colombiana'];nan;Calle De San Marcos, 26, 28004 Madrid España;['2', '2', '2', '14', '28'];
La Terraza de Salud;134;4;1.622;nan;['Europea', ' Española', ' Mediterránea'];nan;Calle Salud 13, 28013 Madrid España;['5', '2', '10', '46', '36'];
La Cumbre;421;3,5;21;nan;['Mediterránea', ' Española'];nan;Via dos Castillas 23, 28224 Pozuelo de Alarcón España;['33', '26', '70', '189', '93'];
Rafa;314;4;1.623;['42', '82'];['Marisco'];['Opciones sin gluten'];Calle de Narváez 68, 28009 Madrid España;['24', '18', '39', '70', '123'];
Masa Madre Vegan Food;97;4;1.624;['8', '14'];['Internacional'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Amapolas 10 Entrada por Calle Nardos, Frente al 55, 28925 Madrid España;['2', '2', '10', '19', '42'];
Enotaberna del Leon de Oro;377;4;1.625;['10', '25'];['Mediterránea', ' Europea', ' Española', ' Vinoteca', ' Contemporánea'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle de la Cava Baja 12, 28005 Madrid España;['20', '23', '42', '110', '83'];
Beer station;160;4;1.626;nan;['Americana', ' Bar', ' Europea', ' Pub'];nan;Cuesta Santo Domingo 22 28013, 28013 Madrid España;['9', '5', '17', '59', '47'];
Hotel Catalonia Puerta Del Sol Restaurant;43;4,5;1.627;nan;['Desayuno', ' Cenas', ' Brunch'];nan;Calle de Atocha, 23, 28012 Madrid España;['0', '0', '1', '4', '17'];
La Hoja;304;4;1.647;nan;['Europea', ' Española'];nan;Calle Doctor Castelo 48, 28009 Madrid España;['21', '21', '42', '121', '83'];
El Tigre del Norte;349;4;1.648;nan;['Bar', ' Española'];nan;Calle Hortaleza 23 Chueca, 28004 Madrid España;['29', '11', '41', '89', '76'];
Casa Meño;83;4,5;1.649;nan;['Española'];nan;Calle Castillo, 19, 28010 Madrid España;['2', '2', '5', '31', '39'];
Noqno;89;4,5;1.650;nan;['Mexicana', ' Latina', ' Centroamericana', ' Española', ' Sudamericana'];nan;Calle Bahía de Palma, 7A, 28042 Madrid España;['2', '2', '5', '24', '52'];
Bodega Restaurante La Alegria;80;4,5;1.651;['20', '50'];['Mediterránea', ' Española', ' Vinoteca'];['Opciones vegetarianas'];C/ Doctor Criado, 9, 28021 Madrid España;['1', '1', '10', '23', '40'];
Mandarin;206;4;1.653;nan;['China', ' Japonesa', ' Asiática'];nan;Paseo Recoletos 37, 28004 Madrid España;['7', '9', '44', '84', '52'];
Restaurante Hermanos Egea;64;4,5;1.652;['10', '14'];['Mediterránea', ' Española'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle De La Batalla Del Salado, 33, 28045 Madrid España;['0', '1', '6', '23', '31'];
Arado Grocery & Restaurant;82;4,5;1.675;nan;['Mediterránea', ' Española'];nan;Calle Claudio Coello 139, 28006 Madrid España;['5', '0', '3', '18', '54'];
Beker 6;165;4;1.676;['15', '35'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones sin gluten', ' Opciones veganas'];Calle Hermanos Becquer 6, 28006 Madrid España;['12', '4', '18', '52', '70'];
Restaurante MasterChef;748;3,5;1.677;['45', '60'];['Mediterránea', ' Europea', ' Española', ' Saludable', ' Internacional'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Velazquez 150, 28002 Madrid España;['81', '81', '131', '174', '260'];
Il Bosco dei Gelati;34;5;1.678;nan;['Italiana', ' Café', ' Saludable'];nan;Calle de Guzmán el Bueno 75 75 Bj, 28015 Madrid España;['0', '0', '1', '0', '30'];
Lhardy;1179;3,5;1.680;nan;['Mediterránea', ' Española', ' Sopas'];nan;Carrera San Jeronimo 8, 28014 Madrid España;['106', '91', '148', '278', '328'];
De Gustibus;45;4,5;1.679;nan;['Italiana', ' Mediterránea', ' Europea'];nan;Calle CAMARGO, 2 Villanueva de la Canada, 28691 Madrid España;['0', '1', '2', '13', '22'];
MAD13;172;4,5;1.681;['25', '35'];['Internacional', ' Mediterránea', ' Española'];['Opciones vegetarianas', ' Opciones sin gluten'];Paseo de la Habana, 13, 28036 Madrid España;['12', '8', '9', '20', '103'];
La Tagliatella Goya; Madrid;490;3,5;1.704;['16', '18'];['Italiana', ' Pizza', ' Mediterránea', ' Europea'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Avenida Felipe II 17., 28009 Madrid España;['40', '41', '66', '140', '113']
La Taqueria de Birra;237;4;1.705;['15', '22'];['Mexicana', ' Centroamericana', ' Sudamericana'];['Opciones vegetarianas', ' Opciones veganas'];Calle Don Pedro 11 La Latina, 28005 Madrid España;['14', '16', '42', '87', '63'];
Trattoria da Piero;46;4,5;1.706;['15', '30'];['Italiana', ' Pizza', ' Mediterránea', ' Napolitana', ' De Campania', ' Del sur de Italia'];['Opciones vegetarianas', ' Opciones veganas'];Carril del Conde 106, 28043 Madrid España;['1', '0', '4', '8', '29'];
Abolea;131;4;1.707;['7', '11'];['Mediterránea', ' Saludable'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Sandoval 12, 28010 Madrid España;['9', '6', '9', '43', '55'];
La Finca de Susana;2098;3,5;1.709;['20', '30'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Principe, 10 Calle del Principe, 10, 28012 Madrid España;['115', '117', '268', '562', '328'];
17; Burger & Wine;35;5;1.708;['15', '25'];['Española', ' Fusión'];['Cenas', ' Comidas'];C/ Segovia, 17, 28005 Madrid España;['0', '0', '0', '2', '25']
99 Sushi Bar La Moraleja;203;4;26;nan;['Japonesa', ' Sushi', ' Asiática'];nan;Calle Estafeta 1j Plaza de La Moraleja, 28109 Alcobendas España;['13', '10', '17', '60', '91'];
Restaurante Sandó;209;4;1.734;['40', '70'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones sin gluten'];Isabel La Católica, 2-4 Tiene 2 entradas, 28013 Madrid España;['10', '9', '23', '67', '69'];
La Fragua De Vito;78;4,5;1.733;['18', '50'];['Mediterránea', ' Española'];['Comidas', ' Cenas'];Calle Fernan Gonzalez No 54, 28009 Madrid España;['3', '1', '9', '24', '40'];
La Máquina La Moraleja;815;3,5;27;nan;['Mediterránea', ' Europea', ' Española'];nan;Plaza Moraleja 1, 28109 Alcobendas España;['68', '71', '133', '274', '211'];
Gran Hong Kong;78;4,5;1.735;nan;['China', ' Asiática'];nan;Calle Lopez de Hoyos 356 Metro Arturio Soria, 28043 Madrid España;['1', '2', '6', '33', '33'];
Concepto X;67;4,5;1.736;['20', '50'];['Internacional', ' Mediterránea', ' Española', ' Europea', ' Saludable'];['Opciones vegetarianas', ' Opciones veganas'];Calle Narváez 34, 28009 Madrid España;['6', '2', '3', '3', '34'];
Majaderitos;349;3,5;1.737;nan;['Bar', ' Mediterránea', ' Europea', ' Española'];nan;Calle Cadiz 9, 28012 Madrid España;['26', '18', '24', '79', '76'];
Mercato Italiano;142;4;1.738;nan;['Italiana', ' Mediterránea'];nan;Calle Ríos Rosas 50, 28003 Madrid España;['13', '6', '14', '28', '62'];
Bentley´s Alcala;374;3,5;1.761;['10', '15'];['Americana', ' Comida rápida'];['Comidas', ' Cenas'];Calle Alcala 105, 28009 Madrid España;['25', '32', '60', '139', '97'];
La Dorada;149;4;24;nan;['Marisco', ' Mediterránea', ' Española'];nan;Avenida Juan Antonio Samaranch Torello, 8 Main building Fitness Sports Valle de las Cañas, 28223 Pozuelo de Alarcón España;['18', '1', '9', '26', '91'];
Tres Restaurante;91;4;1.762;['11', '30'];['Fusión', ' Española', ' Mediterránea'];['Comidas', ' Cenas'];Calle De Juan Alvarez Mendizabal, 3, 28008 Madrid España;['2', '4', '10', '24', '32'];
La Nonna;207;4;1.763;['35', '39'];['Italiana', ' Pizza', ' Europea', ' Mediterránea'];['Opciones vegetarianas'];Calle Profesor Waksman 8, 28036 Madrid España;['11', '8', '27', '59', '75'];
La Taberna de al Lado;36;4,5;1.764;['3', '20'];['Café', ' Española', ' Pub', ' Pub restaurante', ' Argentina', ' Sudamericana'];['Comidas', ' Cenas', ' Bebidas'];Lavapiés 12, 28012 Madrid España;['2', '0', '1', '1', '24'];
s10bar;155;4;1.765;['10', '15'];['Bar', ' Americana', ' Pub'];['Comidas', ' Cenas', ' Abierto hasta tarde'];Calle Guzman El Bueno 56 esquina con Calle Donoso Cortes, 28015 Madrid España;['5', '7', '18', '36', '67'];
Quintería el Bombín;118;4;1.766;['9', '15'];['Española', ' Mediterránea'];['Comidas', ' Cenas', ' Bebidas'];Calle Tabernillas 23 La Latina, 28005 Madrid España;['9', '5', '13', '24', '53'];
Los Guacamoles;97;4,5;28;nan;['Mexicana', ' Centroamericana', ' Latina', ' Española'];nan;Calle de Jacinto Benavente 21, 28100 Alcobendas España;['7', '2', '6', '26', '51'];
La Hora del Vermut;77;4;1.786;['2', '20'];['Española'];['Bebidas', ' Comidas', ' Brunch'];Plaza de San Miguel Mercado de San Miguel, 28005 Madrid España;['1', '1', '5', '17', '21'];
Nem Nem;29;5;1.788;['5', '15'];['Asiática', ' Vietnamita'];['Opciones vegetarianas', ' Opciones veganas'];Calle Constancia 45 28002, 28002 Madrid España;['0', '0', '2', '3', '24'];
Restaurante Taberneros;213;4;1.787;nan;['Mediterránea', ' Europea', ' Española', ' Vinoteca'];nan;Calle Santiago 9, 28013 Madrid España;['16', '4', '13', '57', '54'];
La Vaquería Montañesa;187;4;1.789;['25', '35'];['Mediterránea', ' Europea', ' Española', ' Internacional'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Blanca de Navarra 8, 28010 Madrid España;['9', '14', '44', '52', '50'];
Guanabara By El Rodizio;69;4;1.790;['20', '25'];['Brasileña', ' Restaurante de carne'];['Cenas', ' Comidas', ' Bebidas'];Medea nº 4 (esquina Calle San Romualdo), 28037 Madrid España;['8', '2', '5', '6', '39'];
Restaurante Santancha;39;4,5;1.791;nan;['Mediterránea', ' Europea', ' Española', ' Saludable'];nan;Calle Santa Engracia 41, 28010 Madrid España;['1', '3', '1', '7', '26'];
Japanese Club;105;4,5;1.814;nan;['Japonesa', ' Mediterránea', ' Sushi'];nan;Calle de Juan Bravo 11, 28006 Madrid España;['4', '10', '11', '10', '66'];
La Gintonería de Candilón;57;4;1.816;['5', '25'];['Mediterránea', ' Pub restaurante', ' Pub'];['Abierto hasta tarde', ' Bebidas'];Avenida General Perón, nº 2, 28020 Madrid España;['2', '2', '5', '20', '24'];
La Tuerta Funky Castizo;35;4,5;1.817;['20', '50'];['Española', ' Europea'];['Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle de la Cabeza 28, 28012 Madrid España;['1', '1', '0', '3', '27'];
Guilty Madrid;36;5;1.818;['15', '45'];['Mediterránea', ' Contemporánea', ' Fusión'];['Comidas', ' Cenas', ' Abierto hasta tarde', ' Bebidas'];Calle Pelayo 57, 28004 Madrid España;['1', '0', '0', '1', '33'];
Yum House;17;5;1.819;nan;['China', ' Sushi', ' Asiática', ' Coreana', ' Fusión japonesa'];nan;calle Leganitos, 41, 28013 Madrid España;['0', '0', '0', '0', '12'];
Restaurante Panpintao;55;4,5;4;nan;['Española', ' Mediterránea', ' Europea'];nan;Plaza Santiago, 1, 28013 Pinto España;['4', '3', '2', '5', '39'];
Gran Café de Madrid;250;4;1.820;['11', '14'];['Bar'];['Bebidas'];Calle Mayor 45, 28013 Madrid España;['17', '2', '22', '56', '64'];
Restaurante Amazonico;3676;4;1.844;nan;['Brasileña'];nan;Calle Jorge Juan 20, 28001 Madrid España;['298', '183', '417', '854', '982'];
Lilo Brunch Specialty Coffee;26;4,5;1.843;nan;['Café', ' Europea', ' Saludable'];nan;Calle de la Libertad 3, 28004 Madrid España;['0', '2', '0', '0', '19'];
Il Regno di Napoli;162;4;1.845;['27', '35'];['Italiana', ' Pizza', ' Mediterránea', ' Europea', ' Napolitana', ' De Campania', ' Del sur de Italia'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle San Andres 21, 28004 Madrid España;['9', '6', '13', '45', '57'];
Restaurante xiaoman;33;5;1.847;['9', '20'];['China', ' Asiática'];['Opciones vegetarianas', ' Opciones veganas'];Cuesta Santo Domingo 14 Local 2, 28013 Madrid España;['1', '0', '0', '0', '21'];
La Bodega;73;4,5;1.846;nan;['Española'];nan;Pasaje de Pradillo, Madrid España;['0', '1', '11', '14', '37'];
Makkila Serrano;659;3,5;1.848;['10', '20'];['Bar', ' Mediterránea', ' Europea', ' Española', ' Pub restaurante'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle Serrano 110, 28006 Madrid España;['73', '51', '108', '159', '171'];
La Daniela Goya;615;3,5;1.849;['18', '37'];['Española'];['Comidas', ' Cenas', ' Abierto hasta tarde'];Calle General Pardiñas, 21 BAJO, 28001 Madrid España;['47', '57', '104', '182', '120'];
Brutalista;24;4,5;1.869;nan;['Española', ' Fusión', ' Mediterránea'];nan;Calle De Juan Alvárez Mendizabal, 34, 28008 Madrid España;['1', '0', '0', '4', '19'];
B de J;225;4;1.870;['10', '30'];['Mediterránea', ' Española'];['Comidas', ' Bebidas'];Calle Fernando VI, 21, 28004 Madrid España;['17', '10', '29', '87', '64'];
Bar Restaurante la Esquina de Calderon;60;4;1.871;nan;['Española', ' Mediterránea', ' Europea'];nan;Paseo Virgen del Puerto 61, 28005 Madrid España;['1', '1', '4', '23', '19'];
Ginza Restaurante - Asian Vives;186;4;1.872;nan;['Asiática', ' Tailandesa', ' Coreana', ' Fusión', ' Fusión japonesa', ' Japonesa'];nan;C. de Velázquez, 47, 28001 Madrid España;['10', '11', '23', '48', '59'];
Meditt23;15;5;10;nan;['Restaurante de carne', ' Marisco', ' Mediterránea', ' Asiática'];nan;Avenida Buenos Aires 21 El bercial, 28907 Getafe España;['0', '0', '0', '0', '15'];
El Viejo Chamartín;179;4;1.873;['10', '60'];['Mediterránea', ' Española', ' Contemporánea', ' Saludable'];['Opciones vegetarianas'];Calle General Yague 6 Pasaje, 28020 Madrid España;['16', '10', '13', '34', '101'];
Dormirdcine;88;4;1.874;nan;['Española', ' Mediterránea'];nan;Calle Principe de Vergara 87 Restaurante Del Hotel Dormirdcine, 28006 Madrid España;['2', '5', '9', '36', '23'];
By The Way;149;4;1.896;['22', '45'];['Internacional', ' Mediterránea', ' Española'];['Opciones vegetarianas'];Calle Josefa Valcárcel, 10, 28027 Madrid España;['10', '14', '18', '39', '63'];
Carlos Tartiere Sidreria;479;3,5;1.897;nan;['Española'];nan;Calle Menorca 35, 28009 Madrid España;['47', '39', '79', '181', '110'];
Las Delicias del Jamon;93;4;1.899;nan;['Europea', ' Española', ' Mediterránea'];nan;Cuesta San Vicente 10, 28008 Madrid España;['2', '4', '6', '15', '27'];
Mamá Chicó - Recoletos - Madrid;320;3,5;1.900;['31', '35'];['Italiana', ' Mediterránea', ' Europea'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle de Recoletos, 10, 28001 Madrid España;['30', '20', '44', '87', '92'];
Lady Bongo;20;5;1.898;['40', '60'];['Hawaiana', ' Sushi', ' Asiática', ' Polinesia'];['Comidas', ' Cenas'];Calle de Serrano 1, 28001 Madrid España;['0', '1', '0', '1', '12'];
Bodega La Salud;199;4;25;nan;['Restaurante de carne', ' Mediterránea', ' Española', ' Barbacoa'];nan;Calle Jesus Gil Gonzalez 36, 28223 Pozuelo de Alarcón España;['15', '16', '36', '51', '80'];
La Posta Real;263;4;10;['20', '40'];['Mediterránea', ' Española'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Carretera de San Fernando a Mejorada, km 2,5 Rivas, San Fernando de Henares, 28522 Vaciamadrid España;['32', '16', '23', '73', '116'];
Bar San Matias;74;4;1.922;nan;['Española'];nan;Calle Illescas 57, 28024 Madrid España;['2', '2', '7', '34', '29'];
Empanadillas Los Tres Cerditos;45;4,5;1.923;nan;['China', ' Asiática'];nan;Paseo de las Delicias 73, 28045 Madrid España;['1', '1', '3', '10', '27'];
Alma Cheli Matadero;70;4;1.924;['10', '30'];['Mediterránea', ' Española', ' Asiática'];['Opciones vegetarianas', ' Opciones veganas'];Calle San Félix 9, 28045 Madrid España;['4', '5', '4', '14', '41'];
Apartaco;151;4;1.925;['14', '28'];['Venezolana', ' Latina', ' Internacional', ' Caribeña'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Luchana 7, 28010 Madrid España;['13', '8', '21', '31', '60'];
Restaurante los Mariscos;105;4;1.974;nan;['Marisco', ' Española', ' Mediterránea'];nan;Calle Nuestra Señora de las Mercedes, 5, 28038 Madrid España;['3', '1', '11', '54', '29'];
El Pajar;78;4;1.926;['11', '47'];['Mediterránea', ' Europea', ' Española', ' Restaurantes de cerveza'];['Opciones vegetarianas', ' Opciones sin gluten', ' Opciones veganas'];Calle Orense 35, 28020 Madrid España;['1', '3', '9', '26', '37'];
El Pez Gordo;182;4;1.927;nan;['Mediterránea', ' Española'];nan;Calle del Pez, 6, 28004 Madrid España;['13', '4', '20', '46', '33'];
Ristorante Pizzeria Fuoko;87;4,5;1.948;['9', '15'];['Italiana', ' Siciliana', ' Del sur de Italia', ' Pizza', ' Mediterránea'];['Opciones vegetarianas', ' Opciones veganas'];Calle de Emilio Carrere 9, 28015 Madrid España;['6', '4', '4', '14', '51'];
La Taberna Fantástica;60;4,5;1.949;nan;['Mediterránea', ' Española'];nan;Calle de Suecia, 90, 28022 Madrid España;['1', '2', '2', '16', '34'];
Mayflower Bar;69;4,5;1.950;nan;['Española', ' Mediterránea', ' Europea'];nan;Calle de Rodriguez Marin 92, 28016 Madrid España;['4', '1', '4', '15', '44'];
El Pezcador;241;4;1.951;nan;['Española', ' Mediterránea'];nan;Calle Infantas 9, 28004 Madrid España;['23', '16', '22', '56', '67'];
El Chaparrito;230;4;1.952;['15', '22'];['Mexicana', ' Latina', ' Centroamericana'];['Comidas', ' Cenas', ' Abierto hasta tarde'];C/ Ventura de la Vega, 11 C/ Ventura de la Vega, 11, 28014 Madrid España;['14', '16', '33', '68', '56'];
Don Oscar;68;4,5;1.953;nan;['Española', ' Mediterránea'];nan;Calle de Jose Abascal 24, 28003 Madrid España;['2', '1', '3', '15', '46'];
Mi Hermano y Yo;213;4;26;nan;['Mediterránea', ' Española'];nan;Camino de Las Huertas next to Hotel Pozuelo, Pozuelo de Alarcón España;['13', '12', '40', '78', '58'];
Taberna de Chupi Lerendi;202;4;1.973;['5', '28'];['Española'];['Opciones vegetarianas'];Avenida del Monasterio de El Escorial 41, 28049 Madrid España;['14', '9', '35', '78', '61'];
Casa Carmen Plaza Norte 2;389;3,5;14;['15', '30'];['Mediterránea', ' Española', ' Fusión'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Parque Comercial Megapark, Plaza del Comercio 11-12, San Sebastian de los Reyes Plaza Norte 2, 28703 San Sebastián de los Reyes España;['46', '29', '50', '111', '135'];
Bar Camarero;40;4,5;1.975;nan;['Mediterránea', ' Española'];nan;Pasaje de la Rueca, Madrid España;['1', '1', '1', '7', '30'];
El Enfriador de Alcocer;53;4,5;1.976;nan;['Española'];nan;Avenida Alberto Alcocer 47, 28016 Madrid España;['1', '1', '6', '18', '27'];
Restaurante Marin;88;4,5;1.977;['25', '30'];['Española', ' Asador'];['Comidas', ' Cenas', ' Abierto hasta tarde'];Marqués de Viana, 19, 28039 Madrid España;['3', '4', '1', '18', '60'];
El Sustento de Butarque;34;4,5;16;nan;['Mediterránea', ' Española'];nan;Calle Eduardo Torroja 7, 28914 Leganés España;['2', '0', '2', '5', '25'];
Restaurante Goterón;107;4;1.978;['10', '25'];['Mediterránea', ' Española', ' Europea'];['Desayuno', ' Comidas', ' Cenas', ' Brunch'];Calle alcalá 594, 28022 Madrid España;['4', '5', '18', '28', '38'];
Taberna Averías;199;4;2.000;nan;['Mediterránea', ' Española', ' Vinoteca'];nan;Calle Ponzano 16, 28010 Madrid España;['31', '9', '15', '41', '94'];
Casa Benteveo;58;4,5;2.001;nan;['Latina'];nan;Calle de La Cabeza 28, 28012 Madrid España;['2', '0', '4', '8', '28'];
Cereal Hunters Café;56;4,5;2.002;nan;['Opciones vegetarianas'];nan;Calle Alcalá, 90, 28009 Madrid España;['2', '1', '2', '22', '26'];
La RonRonEra;38;5;2.003;['7', '10'];['Bar', ' Pub restaurante'];['Cenas', ' Bebidas'];Calle de San Carlos 7, 28012 Madrid España;['0', '0', '2', '5', '25'];
Toy Panda;132;4;2.004;['4', '20'];['China', ' Comida rápida', ' Asiática', ' Fusión', ' Taiwanesa'];['Opciones veganas'];Calle Espiritu Santo 7, 28004 Madrid España;['9', '7', '11', '44', '55'];
Pizzeria Amadeo Di Napoli Napoli;40;4,5;2.005;['8', '14'];['Pizza', ' Italiana'];['Opciones vegetarianas', ' Opciones veganas'];Calle de Alonso Cano 93, 28003 Madrid España;['2', '0', '0', '2', '28'];
El Vagón de La Máquina Gran Vía;114;4;2.006;nan;['Española'];nan;Gourmet Experience El Corte Ingles, 9a planta_ Plaza de Callao, 2, Madrid España;['7', '3', '9', '28', '53'];
Empanadas Malvón;18;5;2.027;nan;['Argentina'];nan;Calle de Alcalá 109, 28009 Madrid España;['0', '0', '0', '0', '17'];
7 Delicatessen;47;4,5;2.028;['15', '20'];['Española'];['Opciones vegetarianas'];7 Delicatessen Mercado San Anton (Local 25), 28004 Madrid España;['0', '0', '4', '12', '27'];
Pop Tapas & Copas;40;4,5;2.029;nan;['Española', ' Mediterránea'];nan;Avenida de Camilo Jose Cela 15, 28028 Madrid España;['1', '1', '5', '4', '23'];
Pita Madrid;127;5;2.031;['7', '13'];['Comida rápida', ' Saludable', ' Israelí', ' Mediterránea', ' De Oriente Medio'];['Opciones sin gluten', ' Opciones vegetarianas', ' Opciones veganas'];Pl. De Cascorro 21, 28005 Madrid España;['0', '0', '0', '10', '102'];
La Panocha;72;4,5;2.030;['15', '50'];['Española', ' Saludable', ' Mediterránea'];['Opciones vegetarianas', ' Opciones sin gluten'];Calle Alonso de Heredia 4, 28028 Madrid España;['3', '0', '8', '24', '36'];
El Hylogui de las Letras;139;4;2.032;['10', '50'];['Española'];['Opciones vegetarianas'];Calle Ventura de la Vega, 3, 28014 Madrid España;['5', '10', '16', '44', '45'];
El Gamo;385;3,5;2.033;['16', '35'];['Restaurante de carne', ' Bar', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones sin gluten'];Avenida Guardia 27 El Pardo, 28048 Madrid España;['37', '39', '54', '125', '121'];
Bar Restaurante Asturias;90;4;2.057;nan;['Española'];nan;Calle Mendez Alvaro 6, 28045 Madrid España;['4', '7', '8', '37', '27'];
La Casona de Boadilla del Monte;46;4,5;20;['15', '40'];['Mediterránea', ' Española'];['Opciones vegetarianas'];Calle Buenavista, 28660 Boadilla del Monte España;['3', '1', '2', '7', '33'];
Ostras Daniel Sorlut;95;4;2.058;nan;['Marisco'];nan;Located Inside Mercado de San Miguel, 28005 Madrid España;['4', '2', '4', '19', '24'];
Restaurante Japonés SAORI;55;4,5;2.060;nan;['Japonesa', ' Sushi', ' Asiática'];nan;Calle Alberto Bosch 14, 28014 Madrid España;['2', '1', '3', '11', '34'];
Restaurante La Montaña;85;4;2.059;nan;['Española'];nan;Calle Rey Francisco, 28, 28008 Madrid España;['1', '4', '18', '31', '29'];
Livin'Japan;75;4;2.061;['5', '12'];['Japonesa', ' Asiática'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle de la Torrecilla del Leal, 20, 28012 Madrid España;['2', '5', '6', '12', '37'];
Parrilla Todo Carne;147;4;8;['18', '60'];['Restaurante de carne', ' Española', ' Saludable'];['Comidas', ' Cenas'];Calle Olmo 7, 28821 Coslada España;['7', '12', '16', '64', '42'];
Medio Kilo;22;5;2.081;['40', '100'];['Restaurante de carne', ' Argentina'];['Opciones sin gluten'];Calle Ventura de la Vega 3, 28014 Madrid España;['0', '0', '0', '1', '16'];
Volandeira Taberna De Morgana;34;4,5;2.082;['15', '30'];['Marisco', ' Mediterránea', ' Española', ' Fusión', ' Saludable'];['Comidas', ' Cenas'];Calle Augusto Figueroa 33, 28004 Madrid España;['1', '2', '2', '3', '25'];
Restaurante Feito;159;4;2.083;nan;['Mediterránea', ' Española'];nan;Calle San Antonio de Padua, 28, 28026 Madrid España;['5', '11', '18', '65', '58'];
Restaurante Fortunata;37;4,5;2.084;['5', '28'];['Mediterránea', ' Española'];['Opciones veganas'];Calle del Ferrocarril 33, 28045 Madrid España;['2', '1', '2', '2', '26'];
Museo del Jamon;929;3,5;2.085;nan;['Bar', ' Mediterránea', ' Española'];nan;Plaza Mayor 17 y 18, 28012 Madrid España;['70', '27', '77', '163', '170'];
Juanchi's Burger Madrid;158;4;2.086;['10', '15'];['Americana', ' Venezolana', ' Internacional'];['Opciones vegetarianas'];Calle del Conde de Penalver 60, 28006 Madrid España;['11', '16', '19', '46', '58'];
La Huerta de la Esquina;40;4,5;2.087;nan;['Mediterránea', ' Española'];nan;Calle del Porvenir, 19, 28028 Madrid España;['3', '0', '1', '3', '33'];
Yamate;127;4;2.107;['28', '28'];['Japonesa', ' Sushi', ' Asiática'];['Comidas', ' Cenas'];Calle Padre Jesus Ordonez 12, 28002 Madrid España;['5', '3', '19', '63', '32'];
Restaurante El Botánico;467;3,5;2.109;['20', '40'];['Mediterránea', ' Europea', ' Española'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Ruiz de Alarcon, 27 hace esquina con calle Espalter, 28014 Madrid España;['43', '28', '39', '91', '126'];
Camperos Malagueños;32;4,5;2.110;nan;['Española', ' Comida rápida'];nan;Calle Galileo 81, 28015 Madrid España;['0', '1', '1', '8', '22'];
Gayagum;137;4;2.111;nan;['Asiática', ' Coreana'];nan;Calle Bordadores, 7 BAJO;;
5 Cucharas;104;4;2.112;['15', '30'];['Mediterránea', ' Española', ' Europea', ' Contemporánea'];['Opciones vegetarianas', ' Opciones veganas', ' Opciones sin gluten'];Calle Infanta Mercedes 115, 28020 Madrid España;['4', '4', '12', '24', '55'];
